user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness
1118141	Aezn	1	0	0	2012-12-07	NULL	NULL	1	2012-12-07	2012-12-07	0.0027	NULL
1186750	yordan1959	1	0	1	2013-01-04	2013-01-04	NULL	1	2013-01-04	2013-01-04	NULL	1.0
416423	agentgonzo	16	0	11	2012-04-12	2012-04-12	NULL	2	2012-08-08	2012-09-07	0.0025	0.0026
2039197	StephanF	7	0	6	2014-04-19	2014-04-19	NULL	3	2014-04-30	2014-05-03	1.0	1.0
549150	Julia Elmes	47	0	45	2011-11-04	2011-11-04	NULL	2	2011-11-22	2011-11-23	0.7344	1.0
229247	eliotsykes	2	0	0	2010-02-04	NULL	NULL	1	2010-02-04	2010-02-04	1.0	NULL
1735055	Stevie_B_17	16	0	13	2013-09-05	2013-09-05	NULL	3	2013-09-06	2013-09-06	0.2133	0.3171
316	Trevor Parsons	156	0	117	2008-09-14	2010-09-11	NULL	19	2013-07-22	2014-06-26	0.8914	0.936
2423164	Jack Foster	1	0	0	2015-06-07	NULL	NULL	1	2015-06-07	2015-06-07	0.0047	0.0
105267	machtwo	6	0	4	2012-10-18	2014-09-28	NULL	3	2014-05-13	2014-07-21	0.0052	0.0054
3083882	DaveGeorge	1	0	1	2015-08-26	2015-08-26	NULL	1	2015-08-26	2015-08-26	1.0	1.0
159217	thb24	1	0	0	2009-08-17	NULL	NULL	1	2009-08-17	2009-08-17	NULL	NULL
514683	lukys1	152	0	148	2011-12-15	2011-12-15	NULL	1	2011-12-15	2011-12-15	0.0077	0.0095
484149	Frecks	1	0	1	2011-07-07	2011-07-07	NULL	1	2011-07-07	2011-07-07	NULL	1.0
81127	fourtoes	11	0	0	2008-11-21	NULL	NULL	1	2008-11-21	2008-11-21	1.0	NULL
341360	AsselinPaul	2	0	2	2010-09-01	2010-09-01	NULL	1	2010-09-01	2010-09-01	1.0	1.0
88448	Ted Pottage	1592	0	1160	2009-01-02	2009-01-02	NULL	59	2012-05-25	2011-07-30	0.0507	0.0449
62871	SPTH	32	0	21	2013-12-11	2013-12-11	NULL	1	2013-12-11	2013-12-11	0.001	0.0008
869068	alMaximAL	1	0	1	2014-06-25	2014-06-25	NULL	1	2014-06-25	2014-06-25	0.0006	0.0008
