date	count	v1count	blankcount
2007-12-12	807	435	1
2007-12-13	1173	632	3
2007-12-14	1611	887	0
2007-12-15	725	354	0
2007-12-16	754	577	0
2007-12-17	1229	798	1
2007-12-18	576	355	1
2007-12-19	239	176	0
2007-12-20	565	384	0
2007-12-21	811	507	0
2007-12-22	397	325	0
2007-12-23	770	527	0
2007-12-24	1407	1029	0
2007-12-25	772	562	0
2007-12-26	1454	824	1
2007-12-27	2171	828	1
2007-12-28	1788	751	0
2007-12-29	1043	722	2
2007-12-30	2457	739	0
2007-12-31	80	19	0
2008-01-01	839	261	1
2008-01-02	1252	757	2
2008-01-03	524	232	0
2008-01-04	448	234	0
2008-01-05	819	454	0
2008-01-06	769	387	0
2008-01-07	463	266	0
2008-01-08	139	96	0
2008-01-09	928	432	0
2008-01-10	15	14	0
2008-01-11	1040	736	0
2008-01-12	599	329	0
2008-01-13	2152	258	2
2008-01-14	454	346	0
2008-01-15	327	145	0
2008-01-16	1125	188	1
2008-01-17	1774	747	0
2008-01-18	1373	927	0
2008-01-19	434	304	3
2008-01-20	474	325	0
2008-01-21	650	569	0
2008-01-22	209	178	0
2008-01-23	298	260	4
2008-01-24	201	127	0
2008-01-25	377	305	0
2008-01-26	674	514	1
2008-01-27	140	82	0
2008-01-28	496	208	0
2008-01-29	231	89	0
2008-01-30	284	199	0
2008-01-31	542	430	1
2008-02-01	216	166	0
2008-02-02	529	417	0
2008-02-03	198	136	0
2008-02-04	373	290	0
2008-02-05	396	312	0
2008-02-06	74	39	0
2008-02-07	58	5	0
2008-02-08	402	240	0
2008-02-09	569	440	0
2008-02-10	391	298	0
2008-02-11	740	435	1
2008-02-12	781	563	0
2008-02-13	908	668	0
2008-02-14	953	643	0
2008-02-15	1161	707	1
2008-02-16	655	314	0
2008-02-17	1442	1168	0
2008-02-18	736	426	1
2008-02-19	970	631	3
2008-02-20	924	661	1
2008-02-21	881	732	1
2008-02-22	88	55	0
2008-02-23	476	362	0
2008-02-24	2044	1474	1
2008-02-25	867	740	1
2008-02-26	339	232	0
2008-02-27	896	737	0
2008-02-28	515	273	4
2008-02-29	972	726	2
2008-03-01	570	462	0
2008-03-02	1180	778	0
2008-03-03	660	609	0
2008-03-04	1105	813	0
2008-03-05	826	530	2
2008-03-06	502	464	4
2008-03-07	505	360	0
2008-03-08	816	562	0
2008-03-09	474	313	0
2008-03-10	624	553	1
2008-03-11	332	279	0
2008-03-12	1169	1082	0
2008-03-13	2002	1859	0
2008-03-14	674	619	0
2008-03-15	362	323	0
2008-03-16	489	342	1
2008-03-17	1373	1074	0
2008-03-18	90	82	0
2008-03-19	122	58	0
2008-03-20	569	478	0
2008-03-21	846	609	0
2008-03-22	521	420	2
2008-03-23	611	534	1
2008-03-24	1764	1617	4
2008-03-25	904	719	5
2008-03-26	3099	2221	2
2008-03-27	1184	966	4
2008-03-28	2157	1548	2
2008-03-29	818	653	1
2008-03-30	1943	1630	0
2008-03-31	746	560	0
2008-04-01	234	174	0
2008-04-02	117	55	0
2008-04-03	745	261	0
2008-04-04	843	834	0
2008-04-05	116	79	0
2008-04-06	1556	875	0
2008-04-07	890	671	2
2008-04-08	474	312	0
2008-04-09	772	573	0
2008-04-10	1676	1206	0
2008-04-11	1486	1176	0
2008-04-12	682	515	1
2008-04-13	2010	1574	0
2008-04-14	215	159	0
2008-04-15	749	642	0
2008-04-16	282	217	0
2008-04-17	895	697	2
2008-04-18	811	625	0
2008-04-19	1302	679	0
2008-04-20	1327	650	4
2008-04-21	1282	909	0
2008-04-22	496	352	0
2008-04-23	1376	1019	0
2008-04-24	1622	1468	0
2008-04-25	2363	2187	1
2008-04-26	2020	1365	0
2008-04-27	1880	1478	0
2008-04-28	1313	975	0
2008-04-29	4674	4035	4
2008-04-30	3871	2776	0
2008-05-01	4221	3150	0
2008-05-02	4235	3477	1
2008-05-03	3951	2924	0
2008-05-04	6148	4627	6
2008-05-05	3183	2274	2
2008-05-06	3856	2652	3
2008-05-07	3439	2499	0
2008-05-08	3560	2772	0
2008-05-09	7383	5559	1
2008-05-10	4872	2421	9
2008-05-11	1327	453	0
2008-05-12	1429	737	1
2008-05-13	887	610	2
2008-05-14	1788	1142	1
2008-05-15	1238	905	0
2008-05-16	494	351	0
2008-05-17	642	444	0
2008-05-18	325	239	0
2008-05-19	551	419	0
2008-05-20	355	187	0
2008-05-21	2268	1754	0
2008-05-22	2212	1397	0
2008-05-23	586	380	0
2008-05-24	1346	890	0
2008-05-25	836	580	0
2008-05-26	669	534	0
2008-05-27	253	152	0
2008-05-28	851	548	0
2008-05-29	3419	1569	0
2008-05-30	2511	830	0
2008-05-31	625	396	0
2008-06-01	939	525	0
2008-06-02	4030	2225	2
2008-06-03	2391	1423	0
2008-06-04	3883	2988	3
2008-06-05	3468	3059	1
2008-06-06	3808	2984	0
2008-06-07	4649	4058	1
2008-06-08	1799	1005	0
2008-06-09	1074	743	3
2008-06-10	1022	621	1
2008-06-11	976	691	0
2008-06-12	1154	804	0
2008-06-13	2022	1448	0
2008-06-14	1977	1446	0
2008-06-15	1852	1256	0
2008-06-16	2788	2105	0
2008-06-17	1895	1315	1
2008-06-18	1339	848	0
2008-06-19	677	487	0
2008-06-20	1273	870	0
2008-06-21	1838	952	0
2008-06-22	1696	1075	0
2008-06-23	3827	2183	1
2008-06-24	1066	592	0
2008-06-25	1540	769	0
2008-06-26	905	734	1
2008-06-27	1031	807	0
2008-06-28	1234	877	0
2008-06-29	2202	1316	0
2008-06-30	1440	702	0
2008-07-01	1424	831	0
2008-07-02	1287	972	0
2008-07-03	1671	1358	0
2008-07-04	1641	772	0
2008-07-05	1440	977	0
2008-07-06	1914	1164	1
2008-07-07	1459	1005	0
