date	count	v1count	blankcount
2013-05-16	7208	6902	0
2013-05-17	324352	323908	0
2013-05-18	115120	114963	0
2013-05-19	83897	83659	0
2013-05-20	548	472	0
2013-05-21	9335	9334	0
2013-05-22	20727	20606	0
2013-05-23	7425	7412	0
2013-05-24	13581	13424	0
2013-05-25	19381	18682	0
2013-05-26	27	0	0
2013-05-27	10810	8036	0
2013-05-28	8656	7674	0
2013-05-29	13	12	0
2013-05-30	67	60	0
2013-05-31	712	712	0
2013-06-01	4510	3972	0
2013-06-02	705	676	0
2013-06-03	868	834	0
2013-06-04	1141	1003	0
2013-06-07	2	0	0
2013-06-08	109	108	0
2013-06-13	9	9	0
2013-06-17	34	25	0
2013-06-18	1742	0	0
2013-06-20	339	268	0
2013-06-21	143	112	0
2013-06-23	422	228	0
2013-06-24	176	158	0
2013-06-25	142	69	0
2013-06-26	63	36	0
2013-06-27	23	14	0
2013-06-29	24	12	0
2013-06-30	40	26	0
2013-07-01	71	44	0
2013-07-02	108	100	0
2013-07-04	120	67	0
2013-07-05	243	162	0
2013-07-07	53	9	0
2013-07-09	74	52	0
2013-07-12	235	159	0
2013-07-13	52	47	0
2013-07-14	15	9	0
2013-07-16	1	0	0
2013-07-17	5	1	0
2013-07-20	942	796	0
2013-07-21	643	591	0
2013-07-22	678	647	0
2013-07-23	9	9	0
2013-07-25	223	61	0
2013-07-30	4	0	0
2013-08-03	22	6	0
2013-08-06	127	32	0
2013-08-07	3	3	0
2013-08-08	30	4	0
2013-08-11	132	50	0
2013-08-17	25	14	0
2013-08-19	327	122	0
2013-08-23	3	3	0
2013-08-24	2	1	0
2013-08-25	2	1	0
2013-08-27	110	93	0
2013-08-29	344	78	0
2013-09-01	579	167	0
2013-09-02	4	2	0
2013-09-03	10	1	0
2013-09-04	54	42	0
2013-09-05	27	1	0
2013-09-06	1071	121	0
2013-09-07	1708	438	0
2013-09-08	815	185	0
2013-09-10	778	680	0
2013-09-12	415	45	0
2013-09-16	7	7	1
2013-09-22	1	1	0
2013-09-23	47	0	0
2013-09-24	1	0	0
2013-09-26	236	116	0
2013-09-27	369	6	0
2013-10-01	7435	171	0
2013-10-05	83	31	0
2013-10-10	73	33	0
2013-10-12	32	10	0
2013-10-17	2	2	0
2013-10-18	115	16	0
2013-10-19	58	19	0
2013-10-22	1001	402	0
2013-10-24	2394	422	0
2013-10-25	14	14	0
2013-10-30	4	0	0
2013-11-03	1	1	0
2013-11-04	410	151	0
2013-11-11	5	1	0
2013-11-15	178	29	0
2013-11-17	4	4	0
2013-11-21	2	1	0
2013-11-23	17	2	0
2013-11-26	1	0	0
2013-11-28	75	25	0
2013-11-29	3	2	0
2013-11-30	27	10	0
2013-12-01	7	2	0
2013-12-06	1	1	0
2013-12-07	544	199	0
2013-12-11	1	0	0
2013-12-12	10	7	0
2013-12-16	88	85	0
2013-12-17	38	36	0
2013-12-18	2	0	0
2013-12-19	5	0	0
2013-12-21	1	0	0
2013-12-22	3	0	0
2013-12-25	2	0	0
2013-12-29	1	0	0
2013-12-30	1	0	0
2014-01-01	1	0	0
2014-01-03	1	0	0
2014-01-04	5	0	0
2014-01-05	3	0	0
2014-01-06	6	0	0
2014-01-07	1	0	0
2014-01-09	5	0	0
