user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness	v2countlocalness
2100231	MrMentat	63	0	31	2014-05-30	2014-05-30	NULL	1	2014-05-30	2014-05-30	0.4038	0.3924	0.4156
2866498	dhjWH	2	0	1	2015-04-27	2015-04-27	NULL	1	2015-04-27	2015-04-27	1.0	1.0	NULL
2418101	snglecoil	140	0	140	2015-02-15	2015-02-15	NULL	1	2015-02-14	2015-02-14	0.1142	0.1222	0.0
2746187	jmauro	160	0	91	2015-03-09	2015-03-09	NULL	1	2015-03-09	2015-03-09	0.8939	1.0	0.7841
513084	Dave Shepard	33	0	33	2011-08-29	2011-08-29	NULL	2	2011-08-30	2011-08-31	1.0	1.0	NULL
3061308	Omar Bonilla	42	0	41	2015-08-20	2015-08-20	NULL	2	2015-08-22	2015-08-24	0.5385	0.6721	0.0588
187402	andfaoro	2	0	0	2009-11-12	NULL	NULL	1	2009-11-12	2009-11-12	1.0	NULL	1.0
67931	theonlytruth	6	0	1	2012-11-06	2012-11-07	NULL	2	2012-11-07	2012-11-06	0.0001	0.0	0.0003
696201	denimboy	3	0	1	2013-04-04	2013-04-04	NULL	1	2013-04-04	2013-04-04	0.0015	0.0009	0.0024
1727242	Remark3	3	0	3	2013-08-28	2013-08-28	NULL	2	2013-09-05	2013-09-02	1.0	1.0	NULL
1007528	TorhamZed	90	0	90	2013-05-28	2013-05-28	NULL	6	2013-11-05	2013-11-30	0.0025	0.0026	0.0
236938	AI6PG	166	0	160	2010-02-23	2010-02-23	NULL	5	2011-06-26	2012-05-25	0.7004	1.0	0.0779
768836	AdiosEsposito	1	0	1	2012-10-03	2012-10-03	NULL	1	2012-10-03	2012-10-03	0.5	1.0	0.0
127018	vicel	540	0	523	2013-08-13	2013-08-13	NULL	2	2014-01-17	2013-08-18	0.0129	0.0149	0.0026
31231	Andre68	20	0	0	2009-01-19	NULL	NULL	6	2009-05-23	2009-06-16	0.0	0.0	0.0
2602494	Ashley Tillett	1	0	0	2015-01-25	NULL	NULL	1	2015-01-24	2015-01-24	1.0	NULL	1.0
613330	Gooday	2	0	2	2012-03-01	2012-03-01	NULL	1	2012-03-01	2012-03-01	1.0	1.0	NULL
1814476	Jean Dousset	1	0	1	2013-11-21	2013-11-21	NULL	1	2013-11-21	2013-11-21	1.0	1.0	NULL
11366	William Woody	106	0	102	2011-09-11	2011-09-11	NULL	3	2012-10-03	2013-01-18	1.0	1.0	1.0
1887148	Georgiana	20	0	16	2014-01-15	2014-01-15	NULL	2	2014-08-12	2014-10-13	1.0	1.0	1.0
15399	eMerzh	48	0	36	2012-09-01	2012-09-01	NULL	4	2012-10-12	2012-10-05	0.0	0.0	0.0001
2428215	nickriddlemd	9	0	9	2014-10-27	2014-10-27	NULL	1	2014-10-27	2014-10-27	1.0	1.0	NULL
139424	pigsonthewing	2	0	0	2014-10-13	NULL	NULL	1	2014-10-13	2014-10-13	0.0001	0.0	0.0002
480716	Trulli	5	0	4	2011-07-14	2011-07-14	NULL	2	2011-07-14	2011-07-15	0.049	0.0656	0.0244
653551	villacorte	3	0	2	2012-04-09	2012-04-09	NULL	1	2012-04-09	2012-04-09	1.0	1.0	1.0
119881	Clorox	155	0	55	2011-04-03	2011-04-03	NULL	5	2011-12-27	2012-01-14	0.0006	0.0004	0.0007
164652	t0lk	302	0	278	2012-06-24	2012-06-24	NULL	4	2014-02-27	2013-04-23	0.9742	1.0	0.75
2909807	Amytown	3	0	3	2015-07-10	2015-07-10	NULL	2	2015-07-22	2015-07-18	0.0833	0.0811	-0.0
2481774	JessieL	9	0	7	2014-11-24	2014-11-24	NULL	1	2014-11-23	2014-11-23	1.0	1.0	1.0
99637	ShankarV	2	0	1	2009-05-07	2009-05-07	NULL	1	2009-05-07	2009-05-07	0.0044	0.0068	0.0033
2185926	aperkins	5	0	5	2014-07-14	2014-07-14	NULL	1	2014-07-14	2014-07-14	1.0	1.0	NULL
1313848	Ulmon Community	17	0	17	2013-04-04	2013-04-04	NULL	1	2013-04-04	2013-04-04	0.0594	0.0599	0.0
343390	Oleg Shalaev	6248	0	3797	2012-08-19	2012-08-19	NULL	63	2012-10-08	2012-10-11	0.2476	0.3614	0.1664
1754426	addink	243	0	240	2013-09-24	2013-09-24	NULL	2	2013-09-30	2013-10-01	0.2921	0.32	0.0366
680027	Alangold00	3	0	3	2012-05-12	2012-05-12	NULL	1	2012-05-11	2012-05-11	1.0	1.0	NULL
1047042	Redens	21	0	17	2013-01-20	2013-01-20	NULL	2	2013-02-06	2013-01-22	0.42	0.3864	0.6667
1433184	Thools	1	0	1	2013-05-09	2013-05-09	NULL	1	2013-05-09	2013-05-09	0.5	0.5	NULL
38487	jumbanho	7714	0	4690	2010-07-06	2010-07-06	NULL	56	2013-07-29	2013-01-04	0.0001	0.0001	0.0007
89943	Bengatzer	182	0	116	2012-09-02	2012-09-02	NULL	2	2012-09-03	2012-09-02	0.0004	0.0004	0.0005
2933408	MichellePancake	25	0	25	2015-05-22	2015-05-22	NULL	1	2015-05-21	2015-05-21	1.0	1.0	NULL
442582	John Stephens	2	0	0	2011-04-22	NULL	NULL	1	2011-04-22	2011-04-22	1.0	NULL	1.0
3231080	JanellePeters	11	0	11	2015-09-11	2015-09-11	NULL	1	2015-09-11	2015-09-11	0.043	0.0433	0.0
106567	Luis Garcia	473	0	473	2009-04-17	2009-04-17	NULL	1	2009-04-16	2009-04-16	0.0833	0.135	0.0
1725037	Tamara-Sophia	9	0	8	2015-08-21	2015-08-21	NULL	1	2015-08-20	2015-08-20	0.0274	0.0244	1.0
2446789	uberandrea	1	0	1	2014-11-06	2014-11-06	NULL	1	2014-11-05	2014-11-05	1.0	0.5	-0.0
682	SteveC	123	0	24	2010-02-20	2010-02-20	NULL	1	2010-02-20	2010-02-20	0.0012	0.0006	0.0016
1058308	henningpohl	147	0	66	2012-11-22	2012-11-22	NULL	2	2012-11-23	2012-11-23	0.0099	0.0052	0.0381
746672	Wenya	7	0	4	2014-01-28	2014-01-28	NULL	1	2014-01-27	2014-01-27	0.0161	0.0494	0.0085
